id_record,sequence_name,body_part,activity,timestamp,date,coord_x,coord_y,coord_z
7795,A02,020-000-033-111,lying,633790230887514323,27.05.2009 14:11:28:750,1.1198370456695557,2.465080738067627,0.19002144038677216
7796,A02,020-000-032-221,lying,633790230887784617,27.05.2009 14:11:28:780,1.6212519407272339,2.38291597366333,0.32940736413002014
7797,A02,010-000-024-033,lying,633790230888054908,27.05.2009 14:11:28:807,2.4224748611450195,2.6358468532562256,0.327615886926651
7798,A02,010-000-030-096,lying,633790230888325202,27.05.2009 14:11:28:833,2.5697221755981445,2.2128489017486572,0.4167393147945404
7799,A02,020-000-033-111,lying,633790230888595496,27.05.2009 14:11:28:860,1.1069681644439697,2.469564914703369,0.1186540499329567
7800,A02,020-000-032-221,lying,633790230888865790,27.05.2009 14:11:28:887,1.5933068990707397,2.3843555450439453,0.31965744495391846
7801,A02,010-000-024-033,lying,633790230889136085,27.05.2009 14:11:28:913,2.3874053955078125,2.619572877883911,0.3958159387111664
7802,A02,020-000-033-111,lying,633790230889676669,27.05.2009 14:11:28:967,1.1284770965576172,2.4166691303253174,0.16865436732769012
7803,A02,020-000-032-221,lying,633790230889946960,27.05.2009 14:11:28:993,1.6307882070541382,2.3770058155059814,0.38062363862991333
7804,A02,010-000-024-033,lying,633790230890217253,27.05.2009 14:11:29:023,2.4236693382263184,2.606903076171875,0.3681575357913971
7805,A02,010-000-030-096,lying,633790230890487547,27.05.2009 14:11:29:050,2.5224204063415527,2.301327705383301,0.5262148976325989
7806,A02,020-000-033-111,lying,633790230890757846,27.05.2009 14:11:29:077,1.1918108463287354,2.335792064666748,0.2915312945842743
7807,A02,020-000-032-221,lying,633790230891028144,27.05.2009 14:11:29:103,1.3640947341918945,2.315030097961426,0.5719428658485413
7808,A02,010-000-024-033,lying,633790230891298436,27.05.2009 14:11:29:130,2.3900599479675293,2.6598832607269287,0.38508617877960205
7809,A02,020-000-032-221,lying,633790230892109307,27.05.2009 14:11:29:210,1.5961183309555054,2.3829662799835205,0.3221563398838043
7810,A02,010-000-024-033,lying,633790230892379597,27.05.2009 14:11:29:237,2.4728457927703857,2.531095266342163,0.3858298063278198
7811,A02,010-000-030-096,lying,633790230892649891,27.05.2009 14:11:29:263,2.5541558265686035,2.2362301349639893,0.4129261076450348
7812,A02,020-000-033-111,lying,633790230892920181,27.05.2009 14:11:29:293,1.3632129430770874,2.525970220565796,0.24180886149406433
7813,A02,020-000-032-221,lying,633790230893190479,27.05.2009 14:11:29:320,1.584535002708435,2.3686463832855225,0.3367835283279419
7814,A02,010-000-024-033,lying,633790230893460771,27.05.2009 14:11:29:347,2.3976776599884033,2.605304479598999,0.36419862508773804
7815,A02,020-000-033-111,lying,633790230894001354,27.05.2009 14:11:29:400,1.2328823804855347,2.499192953109741,0.15443894267082214
7816,A02,020-000-032-221,lying,633790230894271653,27.05.2009 14:11:29:427,1.6049389839172363,2.3770751953125,0.35188648104667664
7817,A02,010-000-024-033,lying,633790230894541944,27.05.2009 14:11:29:453,2.4115304946899414,2.6242148876190186,0.3599436581134796
7818,A02,010-000-030-096,lying,633790230894812235,27.05.2009 14:11:29:480,2.528531074523926,2.238020181655884,0.4156644642353058
7819,A02,020-000-033-111,lying,633790230895082525,27.05.2009 14:11:29:507,1.1850847005844116,2.4278244972229004,0.5876119136810303
7820,A02,020-000-032-221,lying,633790230895352818,27.05.2009 14:11:29:537,1.565472960472107,2.415311098098755,0.29784560203552246
7821,A02,010-000-024-033,lying,633790230895623113,27.05.2009 14:11:29:563,2.4014008045196533,2.6366729736328125,0.3907254934310913
7822,A02,020-000-033-111,lying,633790230896163695,27.05.2009 14:11:29:617,0.9784621596336365,2.129716396331787,0.5012945532798767
7823,A02,020-000-032-221,lying,633790230896433991,27.05.2009 14:11:29:643,1.5821374654769897,2.383011817932129,0.31583574414253235
7824,A02,010-000-024-033,lying,633790230896704286,27.05.2009 14:11:29:670,2.4100735187530518,2.626326560974121,0.3444468080997467
7825,A02,010-000-030-096,lying,633790230896974583,27.05.2009 14:11:29:697,2.4822909832000732,2.2745211124420166,0.5009872317314148
7826,A02,020-000-033-111,lying,633790230897244879,27.05.2009 14:11:29:723,1.013145089149475,2.126819372177124,0.5223702788352966
7827,A02,020-000-032-221,lying,633790230897515169,27.05.2009 14:11:29:750,1.6280595064163208,2.3816235065460205,0.37188899517059326
7828,A02,010-000-024-033,lying,633790230897785465,27.05.2009 14:11:29:780,2.4068760871887207,2.632051706314087,0.31009727716445923
7829,A02,020-000-033-111,lying,633790230898326051,27.05.2009 14:11:29:833,1.1571327447891235,2.405212640762329,0.49926191568374634
7830,A02,020-000-032-221,lying,633790230898596344,27.05.2009 14:11:29:860,1.6069920063018799,2.401404857635498,0.32351547479629517
7831,A02,010-000-024-033,lying,633790230898866643,27.05.2009 14:11:29:887,2.3992247581481934,2.6385185718536377,0.35565832257270813
7832,A02,010-000-030-096,lying,633790230899136933,27.05.2009 14:11:29:913,2.5801825523376465,2.2258009910583496,0.4921007752418518
7833,A02,020-000-033-111,lying,633790230899407228,27.05.2009 14:11:29:940,1.3413196802139282,2.4195196628570557,0.31073811650276184
7834,A02,020-000-032-221,lying,633790230899677518,27.05.2009 14:11:29:967,1.6254976987838745,2.4132890701293945,0.37623634934425354
7835,A02,010-000-024-033,lying,633790230899947816,27.05.2009 14:11:29:993,2.4128618240356445,2.6213748455047607,0.3641622066497803
7836,A02,020-000-033-111,lying,633790230900488403,27.05.2009 14:11:30:050,1.39012610912323,2.468038558959961,0.29693612456321716
7837,A02,020-000-032-221,lying,633790230900758697,27.05.2009 14:11:30:077,1.5897647142410278,2.384979486465454,0.3013696074485779
7838,A02,010-000-024-033,lying,633790230901028989,27.05.2009 14:11:30:103,2.376999616622925,2.6778271198272705,0.35783135890960693
7839,A02,010-000-030-096,lying,633790230901299280,27.05.2009 14:11:30:130,2.553384304046631,2.234890937805176,0.44783738255500793
7840,A02,020-000-033-111,lying,633790230901569578,27.05.2009 14:11:30:157,1.3982716798782349,2.6852810382843018,0.3466585576534271
7841,A02,020-000-032-221,lying,633790230901839871,27.05.2009 14:11:30:183,1.6178735494613647,2.388697624206543,0.37515386939048767
7842,A02,010-000-024-033,lying,633790230902110166,27.05.2009 14:11:30:210,2.4011714458465576,2.6397345066070557,0.3597875237464905
7843,A02,020-000-033-111,lying,633790230902650748,27.05.2009 14:11:30:267,0.5371667146682739,2.758492946624756,1.202867865562439
7844,A02,020-000-032-221,lying,633790230902921047,27.05.2009 14:11:30:293,1.5812190771102905,2.378385066986084,0.35919344425201416
7845,A02,010-000-024-033,lying,633790230903191341,27.05.2009 14:11:30:320,2.4564568996429443,2.5410852432250977,0.35949522256851196
7846,A02,010-000-030-096,lying,633790230903461639,27.05.2009 14:11:30:347,2.570758104324341,2.243372678756714,0.5496523976325989
7847,A02,020-000-033-111,lying,633790230903731933,27.05.2009 14:11:30:373,0.5337058901786804,2.7786011695861816,1.2017194032669067
7848,A02,020-000-032-221,lying,633790230904002225,27.05.2009 14:11:30:400,1.5740041732788086,2.3809010982513428,0.32991525530815125
7849,A02,010-000-024-033,lying,633790230904272516,27.05.2009 14:11:30:427,2.3961682319641113,2.636488914489746,0.33849528431892395
7850,A02,020-000-033-111,lying,633790230904813103,27.05.2009 14:11:30:480,0.7810692191123962,2.886482000350952,1.0337564945220947
7851,A02,020-000-032-221,lying,633790230905083396,27.05.2009 14:11:30:510,1.6154382228851318,2.3933632373809814,0.35755297541618347
7852,A02,010-000-024-033,lying,633790230905353693,27.05.2009 14:11:30:537,2.421955108642578,2.642799139022827,0.37985071539878845
7853,A02,010-000-030-096,lying,633790230905623991,27.05.2009 14:11:30:563,2.550928831100464,2.24113130569458,0.4132286310195923
7854,A02,020-000-033-111,lying,633790230905894283,27.05.2009 14:11:30:590,1.0762114524841309,2.364175796508789,0.43880918622016907
7855,A02,020-000-032-221,lying,633790230906164574,27.05.2009 14:11:30:617,1.5766936540603638,2.406069040298462,0.31662681698799133
7856,A02,010-000-024-033,lying,633790230906434864,27.05.2009 14:11:30:643,2.3988168239593506,2.643566846847534,0.3877074122428894
7857,A02,020-000-033-111,lying,633790230906975445,27.05.2009 14:11:30:697,1.0638184547424316,2.275739908218384,0.36890533566474915
7858,A02,020-000-032-221,lying,633790230907245741,27.05.2009 14:11:30:723,1.5866714715957642,2.3929638862609863,0.33289995789527893
7859,A02,010-000-024-033,lying,633790230907516035,27.05.2009 14:11:30:750,2.4095373153686523,2.6252872943878174,0.34192195534706116
7860,A02,010-000-030-096,lying,633790230907786334,27.05.2009 14:11:30:780,2.509873628616333,2.2871322631835938,0.4682149589061737
7861,A02,020-000-033-111,lying,633790230908056632,27.05.2009 14:11:30:807,1.087444543838501,2.2570619583129883,0.3584528863430023
7862,A02,020-000-032-221,lying,633790230908326926,27.05.2009 14:11:30:833,1.6011438369750977,2.3981428146362305,0.29406535625457764
7863,A02,010-000-024-033,lying,633790230908597221,27.05.2009 14:11:30:860,2.4009597301483154,2.63901686668396,0.3766151964664459
7864,A02,020-000-033-111,lying,633790230909137806,27.05.2009 14:11:30:913,1.0946253538131714,2.238023519515991,0.35414785146713257
7865,A02,020-000-032-221,lying,633790230909408104,27.05.2009 14:11:30:940,1.5913372039794922,2.39153790473938,0.32237115502357483
7866,A02,010-000-024-033,lying,633790230909678401,27.05.2009 14:11:30:967,2.3978867530822754,2.607372999191284,0.34658950567245483
7867,A02,010-000-030-096,lying,633790230909948697,27.05.2009 14:11:30:993,2.499980926513672,2.2981882095336914,0.5058897733688354
7868,A02,020-000-033-111,lying,633790230910218988,27.05.2009 14:11:31:023,1.0932350158691406,2.211766004562378,0.2695958614349365
7869,A02,020-000-032-221,lying,633790230910489278,27.05.2009 14:11:31:050,1.6162891387939453,2.3957343101501465,0.3647480309009552
7870,A02,020-000-033-111,lying,633790230911300152,27.05.2009 14:11:31:130,1.1093984842300415,2.165881395339966,0.31243082880973816
7871,A02,020-000-032-221,lying,633790230911570443,27.05.2009 14:11:31:157,1.5831841230392456,2.381239175796509,0.36593252420425415
7872,A02,010-000-024-033,lying,633790230911840742,27.05.2009 14:11:31:183,2.409231662750244,2.5888254642486572,0.3487941026687622
7873,A02,010-000-030-096,lying,633790230912111035,27.05.2009 14:11:31:210,2.5470120906829834,2.234276056289673,0.5271778106689453
7874,A02,020-000-033-111,lying,633790230912381330,27.05.2009 14:11:31:237,1.0505213737487793,2.2394402027130127,0.31076550483703613
7875,A02,020-000-032-221,lying,633790230912651627,27.05.2009 14:11:31:267,1.5972644090652466,2.3639018535614014,0.3905121684074402
7876,A02,010-000-024-033,lying,633790230912921923,27.05.2009 14:11:31:293,2.4619877338409424,2.543842315673828,0.390159010887146
7877,A02,020-000-033-111,lying,633790230913462503,27.05.2009 14:11:31:347,1.1046675443649292,2.1911990642547607,0.28203362226486206
7878,A02,020-000-032-221,lying,633790230913732798,27.05.2009 14:11:31:373,1.5818536281585693,2.3794307708740234,0.37133872509002686
7879,A02,010-000-024-033,lying,633790230914003088,27.05.2009 14:11:31:400,2.4006128311157227,2.6451759338378906,0.32676222920417786
7880,A02,010-000-030-096,lying,633790230914273380,27.05.2009 14:11:31:427,2.552058696746826,2.2418437004089355,0.3674667179584503
7881,A02,020-000-033-111,lying,633790230914543670,27.05.2009 14:11:31:453,1.1110745668411255,2.188340425491333,0.24594195187091827
7882,A02,020-000-032-221,lying,633790230914813964,27.05.2009 14:11:31:480,1.597805142402649,2.4135570526123047,0.3268631100654602
7883,A02,010-000-024-033,lying,633790230915084257,27.05.2009 14:11:31:510,2.389526844024658,2.6057748794555664,0.29737910628318787
7884,A02,020-000-033-111,lying,633790230915624840,27.05.2009 14:11:31:563,1.049249529838562,2.2509713172912598,0.3697255253791809
7885,A02,020-000-032-221,lying,633790230915895138,27.05.2009 14:11:31:590,1.6009176969528198,2.381930351257324,0.3433338701725006
7886,A02,010-000-024-033,lying,633790230916165434,27.05.2009 14:11:31:617,2.4873287677764893,2.477363348007202,0.41278016567230225
7887,A02,010-000-030-096,lying,633790230916435728,27.05.2009 14:11:31:643,2.6655983924865723,2.0455973148345947,0.3614974021911621
7888,A02,020-000-033-111,lying,633790230916706019,27.05.2009 14:11:31:670,1.0682038068771362,2.205796480178833,0.39853566884994507
7889,A02,020-000-032-221,lying,633790230916976315,27.05.2009 14:11:31:697,1.5990663766860962,2.379495143890381,0.3414444625377655
7890,A02,010-000-024-033,lying,633790230917246610,27.05.2009 14:11:31:723,2.410606861114502,2.5532147884368896,0.36271700263023376
7891,A02,020-000-033-111,lying,633790230917787194,27.05.2009 14:11:31:780,1.0565261840820312,2.2179794311523438,0.40869081020355225
7892,A02,020-000-032-221,lying,633790230918057489,27.05.2009 14:11:31:807,1.624971866607666,2.3974645137786865,0.35694608092308044
7893,A02,010-000-024-033,lying,633790230918327784,27.05.2009 14:11:31:833,2.4127378463745117,2.6277270317077637,0.3564198613166809
7894,A02,010-000-030-096,lying,633790230918598076,27.05.2009 14:11:31:860,2.661937952041626,2.0526318550109863,0.39862504601478577
7895,A02,020-000-033-111,lying,633790230918868371,27.05.2009 14:11:31:887,1.0665702819824219,2.2441976070404053,0.425813764333725
7896,A02,020-000-032-221,lying,633790230919138669,27.05.2009 14:11:31:913,1.5752084255218506,2.3789968490600586,0.3432534635066986
7897,A02,010-000-024-033,lying,633790230919408964,27.05.2009 14:11:31:940,2.496474266052246,2.5005533695220947,0.370063453912735
7898,A02,020-000-033-111,lying,633790230919949547,27.05.2009 14:11:31:993,1.089750051498413,2.2297494411468506,0.48305046558380127
7899,A02,020-000-032-221,lying,633790230920219846,27.05.2009 14:11:32:023,1.6169519424438477,2.3874125480651855,0.36506879329681396
7900,A02,010-000-024-033,lying,633790230920490136,27.05.2009 14:11:32:050,2.4967687129974365,2.49283504486084,0.4133680462837219
7901,A02,010-000-030-096,lying,633790230920760426,27.05.2009 14:11:32:077,2.576889753341675,2.210660696029663,0.41893479228019714
7902,A02,020-000-033-111,lying,633790230921030725,27.05.2009 14:11:32:103,1.0708792209625244,2.232726812362671,0.494633287191391
7903,A02,020-000-032-221,lying,633790230921301020,27.05.2009 14:11:32:130,1.6136817932128906,2.3918652534484863,0.35162806510925293
7904,A02,010-000-024-033,lying,633790230921571313,27.05.2009 14:11:32:157,2.5474472045898438,2.4239909648895264,0.3766585886478424
7905,A02,020-000-033-111,lying,633790230922111896,27.05.2009 14:11:32:210,1.0182908773422241,2.1929311752319336,0.5685169696807861
7906,A02,020-000-032-221,lying,633790230922382192,27.05.2009 14:11:32:237,1.6194554567337036,2.3896853923797607,0.3797910213470459
7907,A02,010-000-024-033,lying,633790230922652487,27.05.2009 14:11:32:267,2.4480819702148438,2.526646137237549,0.38842931389808655
7908,A02,010-000-030-096,lying,633790230922922778,27.05.2009 14:11:32:293,2.4883344173431396,2.2840704917907715,0.4924142360687256
7909,A02,020-000-033-111,lying,633790230923193070,27.05.2009 14:11:32:320,1.127497911453247,2.2216696739196777,0.3837232291698456
7910,A02,020-000-032-221,lying,633790230923463364,27.05.2009 14:11:32:347,1.598095417022705,2.385394811630249,0.3516528904438019
7911,A02,010-000-024-033,lying,633790230923733656,27.05.2009 14:11:32:373,2.4712066650390625,2.499591827392578,0.40154963731765747
7912,A02,020-000-033-111,lying,633790230924274245,27.05.2009 14:11:32:427,1.0241131782531738,2.242757797241211,0.41417792439460754
7913,A02,020-000-032-221,lying,633790230924544539,27.05.2009 14:11:32:453,1.587026834487915,2.4274210929870605,0.34800273180007935
7914,A02,010-000-024-033,lying,633790230924814835,27.05.2009 14:11:32:480,2.5707197189331055,2.3939523696899414,0.4023107886314392
7915,A02,010-000-030-096,lying,633790230925085134,27.05.2009 14:11:32:510,2.5025811195373535,2.27695894241333,0.5310149192810059
7916,A02,020-000-033-111,lying,633790230925355429,27.05.2009 14:11:32:537,1.0114754438400269,2.2713286876678467,0.458482950925827
7917,A02,020-000-032-221,lying,633790230925625727,27.05.2009 14:11:32:563,1.4322638511657715,2.138414144515991,0.4222326874732971
7918,A02,010-000-024-033,lying,633790230925896023,27.05.2009 14:11:32:590,2.575500726699829,2.3319203853607178,0.49852657318115234
7919,A02,020-000-033-111,lying,633790230926436609,27.05.2009 14:11:32:643,1.0175509452819824,2.246089458465576,0.39388948678970337
7920,A02,020-000-032-221,lying,633790230926706906,27.05.2009 14:11:32:670,1.4481234550476074,2.1768500804901123,0.42640814185142517
7921,A02,010-000-024-033,lying,633790230926977204,27.05.2009 14:11:32:697,2.533539295196533,2.2798454761505127,0.45023947954177856
7922,A02,010-000-030-096,lying,633790230927247500,27.05.2009 14:11:32:723,2.451124906539917,2.234006404876709,0.3517557978630066
7923,A02,020-000-033-111,lying,633790230927517795,27.05.2009 14:11:32:753,1.0294387340545654,2.2980406284332275,0.48418092727661133
7924,A02,020-000-032-221,lying,633790230927788094,27.05.2009 14:11:32:780,1.5214638710021973,2.363229513168335,0.22774159908294678
7925,A02,010-000-024-033,lying,633790230928058387,27.05.2009 14:11:32:807,2.5661933422088623,2.3858611583709717,0.728227436542511
7926,A02,020-000-033-111,lying,633790230928598968,27.05.2009 14:11:32:860,0.9984158873558044,2.346039056777954,0.5848411917686462
7927,A02,020-000-032-221,lying,633790230928869266,27.05.2009 14:11:32:887,1.562223196029663,2.323627233505249,0.2836877107620239
7928,A02,010-000-024-033,lying,633790230929139556,27.05.2009 14:11:32:913,2.592545747756958,2.277651786804199,0.5597591400146484
7929,A02,010-000-030-096,lying,633790230929409846,27.05.2009 14:11:32:940,2.36822772026062,2.343644618988037,0.34995511174201965
7930,A02,020-000-032-221,lying,633790230929950428,27.05.2009 14:11:32:997,1.5397244691848755,2.372931957244873,0.24169215559959412
7931,A02,010-000-024-033,lying,633790230930220720,27.05.2009 14:11:33:023,2.610045909881592,2.3465917110443115,0.5599725842475891
7932,A02,020-000-033-111,lying,633790230930761308,27.05.2009 14:11:33:077,1.0404438972473145,2.4214773178100586,0.6708928346633911
7933,A02,020-000-032-221,lying,633790230931031598,27.05.2009 14:11:33:103,1.4910285472869873,2.196533441543579,0.3413219153881073
7934,A02,010-000-024-033,lying,633790230931301888,27.05.2009 14:11:33:130,2.6106486320495605,2.3440983295440674,0.5163472294807434
7935,A02,010-000-030-096,lying,633790230931572181,27.05.2009 14:11:33:157,2.6032299995422363,2.3581604957580566,0.6199500560760498
7936,A02,020-000-033-111,lying,633790230931842472,27.05.2009 14:11:33:183,1.019974708557129,2.5396058559417725,1.2945393323898315
7937,A02,020-000-032-221,lying,633790230932112763,27.05.2009 14:11:33:210,1.554949402809143,2.176706075668335,0.4985095262527466
7938,A02,010-000-024-033,lying,633790230932383054,27.05.2009 14:11:33:237,2.7306132316589355,2.458380937576294,0.42576977610588074
7939,A02,020-000-033-111,lying,633790230932923643,27.05.2009 14:11:33:293,3.3139426708221436,2.311985492706299,1.2202214002609253
7940,A02,020-000-032-221,lying,633790230933193933,27.05.2009 14:11:33:320,1.6078732013702393,2.121401071548462,0.31424617767333984
7941,A02,010-000-024-033,lying,633790230933464231,27.05.2009 14:11:33:347,2.6651368141174316,2.4819910526275635,0.5306020975112915
7942,A02,010-000-030-096,lying,633790230933734528,27.05.2009 14:11:33:373,2.600815773010254,2.215667963027954,0.5198400020599365
7943,A02,020-000-032-221,lying,633790230934275113,27.05.2009 14:11:33:427,1.6671925783157349,2.257157564163208,0.31703615188598633
7944,A02,010-000-024-033,lying,633790230934545412,27.05.2009 14:11:33:453,2.6295580863952637,2.3719115257263184,0.5252883434295654
7945,A02,020-000-032-221,standing up from lying,633790230935356288,27.05.2009 14:11:33:537,1.7027472257614136,2.2542378902435303,0.35634538531303406
7946,A02,010-000-024-033,standing up from lying,633790230935626578,27.05.2009 14:11:33:563,2.6474714279174805,2.3171563148498535,0.5812815427780151
7947,A02,010-000-030-096,standing up from lying,633790230935896876,27.05.2009 14:11:33:590,2.576936721801758,2.142667055130005,0.42704057693481445
7948,A02,020-000-033-111,standing up from lying,633790230936167173,27.05.2009 14:11:33:617,1.3543909788131714,2.207190990447998,0.6490612030029297
7949,A02,020-000-032-221,standing up from lying,633790230936437471,27.05.2009 14:11:33:643,1.6731765270233154,2.42606258392334,0.4883681535720825
7950,A02,010-000-024-033,standing up from lying,633790230936707766,27.05.2009 14:11:33:670,2.6514108180999756,2.399573564529419,0.543084442615509
7951,A02,020-000-033-111,standing up from lying,633790230937248350,27.05.2009 14:11:33:723,1.4717342853546143,2.0978543758392334,0.6364700198173523
7952,A02,020-000-032-221,standing up from lying,633790230937518647,27.05.2009 14:11:33:753,1.6353528499603271,2.128835439682007,0.38212937116622925
7953,A02,010-000-024-033,standing up from lying,633790230937788943,27.05.2009 14:11:33:780,2.680009126663208,2.474823474884033,0.5819096565246582
7954,A02,010-000-030-096,standing up from lying,633790230938059237,27.05.2009 14:11:33:807,2.6546082496643066,2.1868250370025635,0.5093662738800049
7955,A02,020-000-033-111,standing up from lying,633790230938329532,27.05.2009 14:11:33:833,1.3673501014709473,2.250977039337158,0.7244502902030945
7956,A02,020-000-032-221,standing up from lying,633790230938599823,27.05.2009 14:11:33:860,1.9817818403244019,2.224608898162842,0.30895763635635376
7957,A02,010-000-024-033,standing up from lying,633790230938870113,27.05.2009 14:11:33:887,2.6605148315429688,2.4470648765563965,0.5068881511688232
7958,A02,020-000-033-111,standing up from lying,633790230939410693,27.05.2009 14:11:33:940,1.3360592126846313,2.302927255630493,0.639683723449707
7959,A02,020-000-032-221,standing up from lying,633790230939680989,27.05.2009 14:11:33:967,1.6070849895477295,2.43080997467041,0.3764451742172241
7960,A02,010-000-024-033,standing up from lying,633790230939951280,27.05.2009 14:11:33:997,2.6099605560302734,2.3596689701080322,0.5501851439476013
7961,A02,010-000-030-096,standing up from lying,633790230940221575,27.05.2009 14:11:34:023,2.2876994609832764,1.658842921257019,0.5018198490142822
7962,A02,020-000-033-111,standing up from lying,633790230940491870,27.05.2009 14:11:34:050,1.2252343893051147,2.477617025375366,0.45958632230758667
7963,A02,020-000-032-221,standing up from lying,633790230940762162,27.05.2009 14:11:34:077,1.4619256258010864,2.199998617172241,0.5084245204925537
7964,A02,010-000-024-033,standing up from lying,633790230941032460,27.05.2009 14:11:34:103,2.6526925563812256,2.325833559036255,0.5302737951278687
7965,A02,020-000-033-111,standing up from lying,633790230941573042,27.05.2009 14:11:34:157,1.4018983840942383,2.2272579669952393,0.6443828344345093
7966,A02,020-000-032-221,standing up from lying,633790230941843338,27.05.2009 14:11:34:183,1.6418455839157104,2.1076254844665527,0.2461279332637787
7967,A02,010-000-024-033,standing up from lying,633790230942113633,27.05.2009 14:11:34:210,2.6085691452026367,2.311436414718628,0.5717980861663818
7968,A02,010-000-030-096,standing up from lying,633790230942383928,27.05.2009 14:11:34:240,1.9527060985565186,1.965406060218811,0.2020614594221115
7969,A02,020-000-033-111,standing up from lying,633790230942654221,27.05.2009 14:11:34:267,1.443172812461853,2.2128403186798096,0.6510772705078125
7970,A02,020-000-032-221,standing up from lying,633790230942924511,27.05.2009 14:11:34:293,1.187331199645996,2.8289310932159424,0.2258797436952591
7971,A02,010-000-024-033,standing up from lying,633790230943194806,27.05.2009 14:11:34:320,2.5975112915039062,2.225484609603882,0.5525257587432861
7972,A02,020-000-032-221,standing up from lying,633790230944005678,27.05.2009 14:11:34:400,0.33676227927207947,0.3950313329696655,2.052546501159668
7973,A02,010-000-024-033,standing up from lying,633790230944275971,27.05.2009 14:11:34:427,2.4193503856658936,1.9276515245437622,0.6767308115959167
7974,A02,010-000-030-096,standing up from lying,633790230944546263,27.05.2009 14:11:34:453,2.0355215072631836,1.7122999429702759,0.42059841752052307
7975,A02,020-000-033-111,standing up from lying,633790230944816558,27.05.2009 14:11:34:480,1.58171808719635,2.0443215370178223,0.5910176038742065
7976,A02,020-000-032-221,standing up from lying,633790230945086848,27.05.2009 14:11:34:510,1.6948621273040771,2.057077169418335,0.2087734192609787
7977,A02,010-000-024-033,standing up from lying,633790230945357142,27.05.2009 14:11:34:537,2.376112461090088,1.8550223112106323,0.678935170173645
7978,A02,020-000-033-111,standing up from lying,633790230945897731,27.05.2009 14:11:34:590,1.5955332517623901,2.072775363922119,0.5944864749908447
7979,A02,010-000-024-033,standing up from lying,633790230946438320,27.05.2009 14:11:34:643,2.3319225311279297,1.6765246391296387,0.3691018223762512
7980,A02,010-000-030-096,standing up from lying,633790230946708613,27.05.2009 14:11:34:670,2.163703680038452,1.6024131774902344,0.007815161719918251
7981,A02,020-000-033-111,standing up from lying,633790230946978903,27.05.2009 14:11:34:697,1.681919813156128,1.9761589765548706,0.7028775811195374
7982,A02,020-000-032-221,standing up from lying,633790230947249193,27.05.2009 14:11:34:723,1.942668080329895,2.0523903369903564,0.1720493584871292
7983,A02,010-000-024-033,standing up from lying,633790230947519486,27.05.2009 14:11:34:753,2.359981060028076,1.6110057830810547,0.28143638372421265
7984,A02,020-000-033-111,standing up from lying,633790230948060066,27.05.2009 14:11:34:807,1.5433790683746338,2.1803066730499268,0.563788652420044
7985,A02,010-000-030-096,standing up from lying,633790230948870941,27.05.2009 14:11:34:887,1.9857584238052368,1.7765783071517944,0.10383772850036621
7986,A02,020-000-033-111,standing up from lying,633790230949141233,27.05.2009 14:11:34:913,1.5728428363800049,2.1932599544525146,0.4989743232727051
7987,A02,010-000-024-033,standing up from lying,633790230949681820,27.05.2009 14:11:34:967,2.3939027786254883,1.8825664520263672,0.3391982316970825
7988,A02,020-000-033-111,standing up from lying,633790230950222407,27.05.2009 14:11:35:023,1.6436570882797241,2.128649950027466,0.4988521635532379
7989,A02,010-000-024-033,standing up from lying,633790230950762993,27.05.2009 14:11:35:077,2.423109531402588,1.7276463508605957,0.22856515645980835
7990,A02,010-000-030-096,standing up from lying,633790230951033291,27.05.2009 14:11:35:103,1.9707751274108887,1.8427854776382446,0.2358330339193344
7991,A02,020-000-033-111,standing up from lying,633790230951303581,27.05.2009 14:11:35:130,1.8665944337844849,1.939286708831787,0.5453969240188599
7992,A02,010-000-024-033,standing up from lying,633790230951844170,27.05.2009 14:11:35:183,2.6832308769226074,0.9718360304832458,0.22465868294239044
7993,A02,020-000-033-111,standing up from lying,633790230952384758,27.05.2009 14:11:35:240,1.615383505821228,2.276257276535034,0.41579675674438477
7994,A02,020-000-032-221,standing up from lying,633790230952655056,27.05.2009 14:11:35:267,1.77999746799469,2.0775418281555176,0.3776262104511261
7995,A02,010-000-024-033,standing up from lying,633790230952925353,27.05.2009 14:11:35:293,2.0554912090301514,1.9227534532546997,0.3581792712211609
7996,A02,010-000-030-096,standing up from lying,633790230953195646,27.05.2009 14:11:35:320,2.1131703853607178,1.8048992156982422,0.20219387114048004
7997,A02,020-000-033-111,standing up from lying,633790230953465945,27.05.2009 14:11:35:347,1.8057260513305664,2.06503963470459,0.5352648496627808
7998,A02,020-000-032-221,standing up from lying,633790230953736236,27.05.2009 14:11:35:373,2.0427443981170654,2.2174689769744873,0.3491003215312958
7999,A02,010-000-024-033,standing up from lying,633790230954006535,27.05.2009 14:11:35:400,2.071610450744629,1.9283726215362549,0.2539631128311157
8000,A02,020-000-033-111,standing up from lying,633790230954547123,27.05.2009 14:11:35:453,1.785390853881836,2.053844690322876,0.4862702190876007
8001,A02,010-000-024-033,standing up from lying,633790230955087711,27.05.2009 14:11:35:510,2.170422077178955,1.7505769729614258,0.20189078152179718
8002,A02,010-000-030-096,standing up from lying,633790230955358004,27.05.2009 14:11:35:537,1.9893667697906494,2.0385901927948,0.2149743139743805
8003,A02,020-000-033-111,standing up from lying,633790230955628299,27.05.2009 14:11:35:563,1.9091335535049438,1.9845925569534302,0.5321674346923828
8004,A02,010-000-024-033,standing up from lying,633790230956168888,27.05.2009 14:11:35:617,2.124331474304199,1.8129738569259644,0.2538505494594574
